"X","FIPS","STNAME","CTYNAME","RNETMIG2013","RNETMIG2014","RNETMIG2015","RNETMIG2016","elec12","elec16","elec18","elect14to16","medAge16","medAge12","pct_for_born15","pct_bach_deg15","pct_non_white15","pct_unemp12","pct_unemp16","votes_gop_16","votes_dem_16","votes_total_16","repratio","State...County.Name","Poverty","MedianIncome"
697,51580,"Virginia","Covington city",1.8843683084,-8.099956915,-2.623294858,-0.714285714,-16.642765024,-9.5531691786,10.228844568,-9.503600664,44.8,43.8,1.48,9.28,18.31,7.8,5.3,1349,914,2369,56.9438581680034,"Covington city (VA)",15.9,"$37,904"
698,51590,"Virginia","Danville city",1.3358487913,-6.030837368,-3.919053727,-2.369044485,3.0290240204,-10.9830867887,-11.813937166,-9.884033236,41.6,42.2,3.11,17.86,53.8,9.6,5.7,7306,11051,18862,38.7339624642138,"Danville city (VA)",22.3,"$35,220"
699,51595,"Virginia","Emporia city",-14.08083442,-14.17183348,-13.66660673,-21.66131253,-10.377302316,-63.58058716,-21.627385492,-35.12455434,40.6,37.8,4,18.09,60.83,10.7,6.1,792,1531,2367,33.4600760456274,"Emporia city (VA)",23.2,"$33,499"
700,51600,"Virginia","Fairfax city",10.447825898,-1.761508883,-3.379389999,-1.269196599,4.003201986,4.037730417,-6.984641405,-15.533122189,38.2,39.2,26.93,54.87,30.51,3.9,3.2,3695,7363,11854,31.1709127720601,"Fairfax city (VA)",6.8,"$94,701"
701,51610,"Virginia","Falls Church city",14.931563667,-4.17101147,17.514931662,-15.42416452,41.298881658,12.851319339,47.9553126188,-25.330316762,39.4,38.8,18.17,78.77,22.36,3.8,2.9,1323,5810,7667,17.2557714881962,"Falls Church city (VA)",3.6,"$118,035"
702,51620,"Virginia","Franklin city",7.51747225,-16.0557228,-1.7928644,-9.565901798,-8.0836549339,-19.897016748,-13.846693193,-26.448022098,40.7,40.7,1.95,26.22,61.14,9.3,5.5,1421,2516,4040,35.1732673267327,"Franklin city (VA)",18.2,"$40,247"
703,51630,"Virginia","Fredericksburg city",15.128648059,6.0991921246,-15.27314058,4.642673613,88.261294262,10.5973732166,15.732561003,6.6044020741,30.1,29.1,8.21,37.34,34.36,6.5,4.8,3731,6690,11135,33.5069600359228,"Fredericksburg city (VA)",14.6,"$53,714"
704,51640,"Virginia","Galax city",11.602610587,-4.33557338,-2.627353671,-12.11305518,-18.7643747754,-7.473371644,-9.3883464,-16.882185898,42,42.7,10.33,11.58,9.42,8.3,6.3,1603,680,2363,67.8374947101143,"Galax city (VA)",20.5,"$35,221"
705,51650,"Virginia","Hampton city",-3.98066534,-1.571823606,-13.73345411,-10.16855485,-12.350518767,-29.454497906,-12.520513757,-13.923466799,36,35.5,4.69,23.21,57.18,7.7,5.6,17802,41030,61489,28.9515197840264,"Hampton city (VA)",16.4,"$50,294"
706,51660,"Virginia","Harrisonburg city",-1.672094493,12.525454336,-1.481298605,11.140752987,35.888220082,20.512814225,-9.240268141,14.7715978788,25.6,23.8,16.65,35.76,15.24,6.9,5,6232,10100,17693,35.2229695359747,"Harrisonburg city (VA)",28.4,"$41,636"
707,51670,"Virginia","Hopewell city",-10.61413569,-4.472554778,4.5560141642,13.175230567,-19.802970408,2.6445542632,-5.230652617,6.534164382,36,36.8,4.7,12.35,47.3,9.4,6.2,3885,4722,8968,43.3206958073149,"Hopewell city (VA)",20.7,"$40,126"
708,51678,"Virginia","Lexington city",21.760633037,1.9629837353,9.4074698119,4.2217844075,1.7325919883,37.3528709917,21.6911400455,4.6424237793,22.6,22.8,5.49,43.84,21.31,8,7.1,766,1514,2448,31.2908496732026,"Lexington city (VA)",22.2,"$45,331"
709,51680,"Virginia","Lynchburg city",5.6691533635,0.0256237789,11.230673459,4.2182174265,17.2836676784,21.1436680279,14.8970242121,-0.8552907895,28.1,29.2,5.61,33.07,34.93,6.9,5.2,17979,14787,35349,50.8614105066621,"Lynchburg city (VA)",17.8,"$41,586"
710,51683,"Virginia","Manassas city",7.9835906506,-10.13488881,-4.691089348,-15.37997951,29.754657709,-22.2223670174,-22.30465994,-32.44159088,34.1,32.8,27.33,28.81,28.57,5.2,3.6,5934,8395,15210,39.0138067061144,"Manassas city (VA)",9.7,"$72,396"
711,51685,"Virginia","Manassas Park city",15.590058143,-10.80911233,1.2508599662,7.1435226884,32.9478419506,13.1753284676,72.302595942,-14.4118583016,34.1,31.8,32.48,28.26,34.57,4.8,3.5,1732,3218,5214,33.2182585347142,"Manassas Park city (VA)",7.8,"$75,994"
712,51690,"Virginia","Martinsville city",-0.222998588,-5.162159129,2.2561480033,-12.00836025,-12.304811442,-15.1373699637,-9.032344309,-17.095705479,41.9,43.5,3.16,17.79,50.38,11.9,6.8,2149,3531,5873,36.5911799761621,"Martinsville city (VA)",23.2,"$34,262"
713,51700,"Virginia","Newport News city",-0.996087589,-5.869450201,-10.33862586,-11.27027334,-21.492139371,-28.47443699,-21.66597796,-20.143338901,33.4,32.8,7.44,24.04,49.65,7,5,23650,40997,68432,34.5598550385784,"Newport News city (VA)",14.7,"$50,149"
714,51710,"Virginia","Norfolk city",-10.02054558,-2.536399776,-7.146319058,-9.691760582,-2.7716676434,-29.395024996,-18.255974977,-17.040816342,30.5,29.9,6.9,26.14,52.17,7.1,5.1,19875,51429,75172,26.4393657212792,"Norfolk city (VA)",21.3,"$45,809"
715,51720,"Virginia","Norton city",-9.484435798,2.6711996115,-25.79535684,-8.048289738,23.5935533638,-40.6568827645,7.343688683,-8.291126066,39.7,38.6,6.84,19.62,12.48,7.7,6.6,1021,383,1456,70.1236263736264,"Norton city (VA)",23,"$30,587"
716,51730,"Virginia","Petersburg city",7.2165108792,-3.222657763,-8.717852917,-14.44315363,-23.996167884,-19.1671534308,-17.512436217,-20.175765997,38.3,40.5,3.33,15.91,81.85,11.2,6.9,1448,12005,13717,10.5562440766932,"Petersburg city (VA)",25.2,"$34,238"
717,51735,"Virginia","Poquoson city",-1.157024793,-5.81081642,0.749469126,-4.842008599,-0.6511932017,-11.060380686,22.1363533605,-10.652825019,43.8,43.5,3.88,37.13,5.71,5.1,3.8,5089,1599,7114,71.5350014056789,"Poquoson city (VA)",5.4,"$90,119"
718,51740,"Virginia","Portsmouth city",-9.296866073,-8.150205579,0.2498256425,-16.93817201,-0.8593140201,-34.1354180195,-11.264134328,-26.797627864,35.2,35.1,2.59,20.77,58.77,8.2,5.8,12773,28462,43000,29.7046511627907,"Portsmouth city (VA)",18.2,"$46,617"
719,51750,"Virginia","Radford city",22.232076866,13.794702371,-3.455126544,3.6822876212,12.277173543,36.2539403142,45.514384356,14.7528260782,24.2,23.2,3.24,35.52,14.7,7.5,5.4,2637,2923,6032,43.7168435013263,"Radford city (VA)",27.2,"$35,655"
720,51760,"Virginia","Richmond city",9.5817748424,9.9485165429,11.698070115,14.084033538,20.4200189061,45.3123950383,7.2663788841,21.2239394844,33.6,32.9,6.8,36.05,55.97,6.9,4.6,14254,74640,94724,15.0479287192264,"Richmond city (VA)",26.2,"$42,336"
721,51770,"Virginia","Roanoke city",4.8742840895,3.5702939441,-1.35558501,-6.091166805,8.4158254278,0.997826218599998,-2.3547167757,-7.170323449,38.4,38.5,7.16,23.63,35.85,6.5,4.2,16045,23403,41728,38.4513995398773,"Roanoke city (VA)",22.3,"$38,238"
722,51775,"Virginia","Salem city",9.2297332092,5.7941309789,1.1012133011,2.3985530041,15.8176270765,18.5236304933,9.7449713171,6.734297274,40.9,41.1,4.08,28.42,11.89,5.5,4.1,7225,4212,12129,59.5679775744084,"Salem city (VA)",9.2,"$57,897"
723,51790,"Virginia","Staunton city",16.448192369,9.754484583,0.4123201253,2.0624935547,7.294565146,28.677490632,21.954314143,9.7090174863,42.3,42.4,2.74,31.33,17.22,6.1,4.3,5129,5329,11144,46.0247666905958,"Staunton city (VA)",12.8,"$46,237"
724,51800,"Virginia","Suffolk city",2.5961420394,8.328651604,8.5590707295,8.2164452885,-4.6270621514,27.7003096614,12.1394778264,15.0160537608,37.9,38.1,3.68,26.39,47.64,6.6,4.7,17206,23012,41929,41.0360371103532,"Suffolk city (VA)",11.7,"$65,025"
725,51810,"Virginia","Virginia Beach city",-0.685506905,-4.418694132,-3.344500198,-5.144131054,-1.6240700033,-13.592832289,-13.037892207,-12.861789659,35.8,35,8.72,33.85,32.26,5.3,4.1,84389,76744,171876,49.0987688798902,"Virginia Beach city (VA)",8.3,"$70,596"
726,51820,"Virginia","Waynesboro city",3.740353203,4.1426385783,11.383251691,8.3494787342,-0.896023404,27.6157222065,27.21727036,9.290987502,38.8,39.2,5.09,18.42,18.85,6.3,4.4,4798,3762,9114,52.6442835198596,"Waynesboro city (VA)",14.6,"$41,255"
727,51830,"Virginia","Williamsburg city",8.1052306213,-2.056907782,13.02287526,0.4731168261,54.973870011,19.5443149254,3.968559586,-7.4116963379,26.3,24.9,10.38,52.43,25.11,7.8,5.9,1921,5199,7534,25.4977435625166,"Williamsburg city (VA)",21.1,"$49,231"
728,51840,"Virginia","Winchester city",8.1700248413,0.0730900652,-2.04141149,5.2505793743,22.7563705635,11.4522827908,3.730902856,-0.7428059747,36.7,35.3,11.02,28.27,19.36,6.1,4,4786,5161,10574,45.2619633062228,"Winchester city (VA)",15,"$46,093"
729,55001,"Wisconsin","Adams County",5.0451862555,-6.363927875,-0.448274145,4.8504850485,-10.6973167334,3.083469284,31.2843556403,-1.6614411495,53.2,50.9,3.03,12.82,6.81,9.1,4.7,5983,3780,10107,59.1965964183239,"Adams County (WI)",13.9,"$42,390"
730,55003,"Wisconsin","Ashland County",8.0477837158,2.3147424067,-10.37507467,-11.06623843,-19.333831932,-11.0787869775,-2.0478433998,-9.251980868,41.6,41.3,0.96,23.21,15.04,7.3,4.2,3428,4136,7926,43.2500630835226,"Ashland County (WI)",14.5,"$41,949"
731,55005,"Wisconsin","Barron County",-4.488870885,-5.059782429,-0.154355017,-2.384369136,-2.4012588746,-12.087377467,-1.238996071,-8.060125078,44.3,43.7,2.53,16.61,4.34,6.4,3.4,13595,7881,22514,60.3846495513902,"Barron County (WI)",11.3,"$49,581"
732,55007,"Wisconsin","Bayfield County",6.6936178673,-6.31397049,1.869470873,1.6716258233,5.3213954363,3.9207440736,13.0670919817,-5.0411217507,52.3,50.4,1.73,29.27,13.62,8.1,4.8,4125,4953,9491,43.462227373301,"Bayfield County (WI)",12.4,"$50,666"
733,55009,"Wisconsin","Brown County",0.1814871292,1.2772242704,1.5015248646,1.0242634483,4.4075653195,3.9844997125,4.2695949977,0.7852736313,37.1,36.5,5.57,27.94,13.55,5.6,3.2,67192,53358,127497,52.700847863087,"Brown County (WI)",9.8,"$58,449"
734,55011,"Wisconsin","Buffalo County",-1.198232607,-9.024592013,-2.568848929,-10.69275395,-16.451324645,-23.484427499,-0.2283011321,-20.018165697,46.2,44.9,1.4,17.98,2.51,5,3.6,4049,2531,6921,58.5031064875018,"Buffalo County (WI)",10.5,"$52,885"
735,55013,"Wisconsin","Burnett County",-1.241627185,2.4263886156,-2.041622761,8.3670981981,-3.6431284524,7.5102368677,17.4407600692,10.6623306724,52.4,50.4,1.4,17.72,8.46,7.2,4.6,5412,2948,8719,62.071338456245,"Burnett County (WI)",13.8,"$48,087"
736,55015,"Wisconsin","Calumet County",-4.915539349,-6.074120413,1.9338463398,-6.920693679,-0.0473871793000002,-15.9765071012,6.1203835891,-13.378230331,40,39,3.21,28.4,5.32,4.6,2.8,15345,9634,26429,58.0612206288547,"Calumet County (WI)",5,"$72,752"
737,55017,"Wisconsin","Chippewa County",-1.268492238,2.2781205505,-0.142011834,0.6144538451,-1.6162752029,1.4820703236,6.2331102877,2.718551298,41.1,40.6,1.18,19.2,4.87,5.4,3.3,17912,11875,31471,56.9158908201201,"Chippewa County (WI)",11.5,"$54,659"
738,55019,"Wisconsin","Clark County",-4.784342153,-11.06127248,-5.79305125,-3.312797861,-21.905703508,-24.951463744,-8.013595445,-14.577295821,37.7,37.3,2.86,11.52,2.88,5.9,3.2,8645,4225,13548,63.8101564806613,"Clark County (WI)",13.8,"$48,675"
739,55021,"Wisconsin","Columbia County",-0.194631704,0.335665324,0.6177742476,2.5190026159,-9.952245791,3.2778104835,5.4658226344,2.4130030399,42.2,41.8,1.95,22.06,4.33,6,3,14160,13525,29287,48.349096868918,"Columbia County (WI)",8.2,"$62,036"
740,55023,"Wisconsin","Crawford County",-6.867839669,-3.237827601,0.2448355011,-3.744858493,-3.6320412278,-13.6056902619,2.6414419009,-7.349232615,45.9,45.3,1.2,15.1,3.77,6.4,3.9,3844,3426,7678,50.065121125293,"Crawford County (WI)",14.2,"$46,698"
741,55025,"Wisconsin","Dane County",7.7358857609,6.8236968025,6.8746180901,9.5887758937,15.0631073137,31.0229765472,11.2902239688,12.7365252042,34.8,34.5,8.08,47.92,15.58,4.2,2.7,71270,217506,304729,23.3879939224688,"Dane County (WI)",10.9,"$70,815"
742,55027,"Wisconsin","Dodge County",-2.066749185,1.4770125716,-1.193744777,-4.166880719,-5.68655764,-5.9503621094,7.8404740379,-2.8148461342,42.2,41.5,1.99,16.44,6.18,6.2,3.1,26643,13968,42818,62.2238310990705,"Dodge County (WI)",9.8,"$56,949"
743,55029,"Wisconsin","Door County",8.1973159231,-1.125798954,-0.292114728,5.0148248472,-0.1608540889,11.7942270883,19.0722024994,3.9979741792,52.8,50.7,2.13,29.7,3.38,7.1,3.3,8584,8026,17398,49.3390044832739,"Door County (WI)",8.3,"$56,298"
744,55031,"Wisconsin","Douglas County",0.434270825,-2.402855966,-3.764749093,-2.625699611,-11.176749766,-8.359033845,-4.504406629,-5.50912677,41.9,40.8,1.74,22.5,7.05,5.4,4.5,9657,11342,22185,43.5294117647059,"Douglas County (WI)",13.6,"$50,340"
745,55033,"Wisconsin","Dunn County",2.9595228339,-2.632653988,1.0868949901,-0.790192581,-9.2407618,0.623571255,12.6062918803,-4.42143946,34.9,33.9,2.45,25.6,5.58,5.1,3.2,11487,9025,22029,52.1448999046711,"Dunn County (WI)",12.5,"$52,181"
746,55035,"Wisconsin","Eau Claire County",5.2329915433,-4.149051224,1.0794526194,4.9936603921,9.9786361777,7.1570533308,7.7872423463,-0.3843751989,34.3,33.6,3.3,31.09,7.25,4.9,3,23301,27271,54080,43.0861686390532,"Eau Claire County (WI)",13.1,"$52,209"
747,55037,"Wisconsin","Florence County",9.5989029825,-7.102760912,5.5229547808,2.7684854078,3.4176636132,10.7875822591,10.599662189,-4.3342755042,53.1,50.2,0.83,17.13,1.54,6.7,5.2,1897,666,2651,71.5579026782346,"Florence County (WI)",12.3,"$47,704"
748,55039,"Wisconsin","Fond du Lac County",-1.385225246,0.7262805602,-1.647567631,0.8033230142,-1.7283426652,-1.5031893026,6.2523964723,-0.3548000408,41.5,40.9,3.39,21.52,6.41,5.3,2.9,31044,17391,51094,60.7586017927741,"Fond du Lac County (WI)",7.7,"$58,920"
749,55041,"Wisconsin","Forest County",-6.576783953,0.3298334341,-10.05136135,3.7721195984,-12.038647553,-12.5261922705,-1.7737717823,3.7721195984,46.5,45,1.19,13.76,17.74,9,4.8,2787,1583,4507,61.8371422232083,"Forest County (WI)",15.9,"$42,072"
750,55043,"Wisconsin","Grant County",1.5707988494,12.116135693,7.3627199661,-3.13163431,-9.303580785,17.9180201985,-12.647999663,8.419601166,35.4,36.4,1.58,21.31,3.26,4.6,3.1,12347,10047,24051,51.336742754979,"Grant County (WI)",16.7,"$47,512"
751,55045,"Wisconsin","Green County",2.0083863701,-1.924432157,0.1897687532,-3.935511888,-4.997034656,-3.6617889217,2.1975925726,-6.944131176,42.9,42,2.54,21.9,2.8,5,2.8,8693,9121,18791,46.2615081688042,"Green County (WI)",8.2,"$60,846"
752,55047,"Wisconsin","Green Lake County",-5.067300079,-5.472028901,1.0141175843,-3.80442063,0.2095486872,-13.3296320257,17.4748542747,-9.595208496,45.9,44.8,3.9,16.89,3.89,6.3,4.1,6210,2700,9315,66.6666666666667,"Green Lake County (WI)",11.6,"$50,386"
753,55049,"Wisconsin","Iowa County",-3.436717722,-0.806041066,-1.102255384,-7.697378213,-10.795408116,-13.042392385,6.7076796242,-9.012497846,42.9,41.9,1.46,22.88,3.03,5.2,2.8,4809,6669,12123,39.6683989111606,"Iowa County (WI)",8.8,"$58,372"
754,55051,"Wisconsin","Iron County",-0.682768627,14.887063655,-17.61962342,-1.935086639,10.092659989,-5.350415031,22.586562594,12.951977016,54.4,52.2,0.88,21.01,2.88,8.6,5.9,2090,1273,3477,60.1092896174863,"Iron County (WI)",14.4,"$41,597"
755,55053,"Wisconsin","Jackson County",2.0950571268,-0.194481585,-4.817752689,-4.78037121,-2.9744022362,-7.6975483572,-2.002306048,-5.16933438,42.2,41.8,1.47,13.84,11.75,5.9,3.4,4907,3821,9202,53.3253640512932,"Jackson County (WI)",11.1,"$51,024"
756,55055,"Wisconsin","Jefferson County",0.2012358247,-5.752364269,-0.615851059,-1.846284943,0.5026067632,-8.0132644463,4.1372538619,-8.237800798,40.7,39,3.83,22.57,5.49,5.6,3.5,23409,16559,42324,55.3090445137511,"Jefferson County (WI)",9.3,"$60,744"
757,55057,"Wisconsin","Juneau County",-6.974651267,-6.766846234,-1.861277824,2.4685731647,3.9670741219,-13.1342021603,10.4623184335,-4.5250947303,45.2,44.2,1.98,12.34,5.67,7.1,3.7,7188,4100,11736,61.2474437627812,"Juneau County (WI)",14.4,"$47,938"
758,55059,"Wisconsin","Kenosha County",-2.875667726,-0.077573269,-2.108253455,-3.292440782,-3.807204065,-8.353935232,1.962259271,-3.918994112,38,37,6.04,24.46,12.52,7.1,4.2,36025,35770,75825,47.5107154632377,"Kenosha County (WI)",13,"$59,622"
759,55061,"Wisconsin","Kewaunee County",-6.362724225,-2.063882064,-0.590362335,0.639071871,-7.158592409,-8.377896753,0.6381641787,-1.916210684,44.4,43,1.53,15.77,2.9,5.2,3.1,6616,3623,10742,61.5900204803575,"Kewaunee County (WI)",7.6,"$61,074"
760,55063,"Wisconsin","La Crosse County",1.2594997987,2.1678736488,0.1530794482,-1.885678611,9.0212304035,1.6947742847,0.9255328092,-0.1360168078,35.7,35.1,2.91,30.89,8.52,4.5,3.1,26384,32402,62785,42.022776140798,"La Crosse County (WI)",13.3,"$55,151"
761,55065,"Wisconsin","Lafayette County",-12.18965672,1.5546519971,-5.481084301,-6.380060819,-9.505071742,-22.4961498429,-12.991050785,-4.944997437,41,40.9,2.37,17.46,3.19,4.4,2.7,3977,3288,7602,52.3151802157327,"Lafayette County (WI)",11.7,"$56,074"
762,55067,"Wisconsin","Langlade County",-7.27645401,-6.311106513,-5.953779867,3.8298095588,-15.614155645,-15.7115308312,11.63082225,-3.4124438162,48.3,46.9,1.68,14.92,3.81,8,4.2,6436,3260,10093,63.7669672049936,"Langlade County (WI)",14.2,"$44,522"
763,55069,"Wisconsin","Lincoln County",-3.908450704,-4.432231185,-5.539473214,1.0416853751,-5.5770071008,-12.8384697279,-1.946925522,-3.4614615089,47.4,45.7,0.9,15.35,3.04,7.5,3.7,8400,5370,14563,57.6804229897686,"Lincoln County (WI)",10,"$54,471"
764,55071,"Wisconsin","Manitowoc County",-2.208231244,-6.182572873,-4.088953554,-0.516177767,-8.776421558,-12.995935438,-1.8926383573,-7.42171279,44.9,43.9,2.35,19.65,5.43,6.6,3.7,23234,14563,39991,58.0980720662149,"Manitowoc County (WI)",9.2,"$53,633"
765,55073,"Wisconsin","Marathon County",0.6833975257,-1.496235339,-2.655129059,-4.705081636,-5.01156818,-8.1730485083,-2.5028799809,-6.505008306,40.8,40,4.14,23.74,8.38,6.1,3.1,39010,26476,68849,56.660227454284,"Marathon County (WI)",10.4,"$56,223"
766,55075,"Wisconsin","Marinette County",1.7910303265,-3.59511259,-6.11995104,-6.377298794,-1.2444414066,-14.3013320975,9.84282045,-10.020993987,48.4,46.7,1.59,14.35,3.27,7,4.7,12995,6243,19979,65.0432954602332,"Marinette County (WI)",12.4,"$44,265"
767,55077,"Wisconsin","Marquette County",-3.352726556,-5.55353542,5.7636887608,4.7608027242,-6.4078399483,1.618229509,25.198803016,-0.924959729799999,49.8,48.4,1.88,12.81,3.47,7.1,4,4712,2808,7813,60.3097401766287,"Marquette County (WI)",12,"$50,032"
768,55078,"Wisconsin","Menominee County",-8.464882178,17.107484524,-9.081847381,-3.302509908,-8.3755298067,-3.741754943,7.6324894984,10.428497408,30.7,31,2.85,16.11,88.99,14.2,6.4,269,1003,1279,21.0320562939797,"Menominee County (WI)",27.2,"$36,562"
769,55079,"Wisconsin","Milwaukee County",-2.901493056,-4.967487953,-6.015021907,-9.574068394,-6.023095682,-23.45807131,-17.943046909,-17.202225982,34.7,33.9,8.8,29.14,38.16,7.7,4.6,126091,288986,434970,28.9884359840909,"Milwaukee County (WI)",19.8,"$47,666"
770,55081,"Wisconsin","Monroe County",-0.244097284,-3.810241131,-1.503360453,-2.778941797,-4.9948372544,-8.336640665,8.2822421903,-7.010081657,39.5,39.5,2.19,17.1,5.97,6.2,3.2,11442,7047,19554,58.5148818656029,"Monroe County (WI)",12,"$56,400"
771,55083,"Wisconsin","Oconto County",-1.791803169,3.1270462776,-0.213501288,0.0800437573,-8.147277425,1.2017855779,11.4503972268,2.806186666,46.5,45,1.43,15.38,3.67,7,3.6,13255,5886,19924,66.5278056615138,"Oconto County (WI)",9.1,"$58,025"
772,55085,"Wisconsin","Oneida County",1.3479548997,-1.664949981,4.9553312285,5.9733605107,-0.976848015,10.6116966579,11.5636296365,3.9697766357,50.7,49.1,1.52,25.04,3.68,7,3.8,11677,8103,20837,56.0397370062869,"Oneida County (WI)",9.6,"$50,938"
773,55087,"Wisconsin","Outagamie County",1.8812319286,4.9047464042,2.2648507742,2.4010516824,0.1820124164,11.4518807894,4.4294020144,5.8768562208,37.9,37.5,3.98,27.71,9.48,5.4,3.1,49884,38087,93474,53.3667115989473,"Outagamie County (WI)",8,"$61,764"
774,55089,"Wisconsin","Ozaukee County",0.3212372222,3.0663966407,3.1222580535,4.1983195375,7.0784573158,10.7082114539,8.3703953076,5.8230520859,43.8,43.4,4.42,46.13,5.4,4.7,3.1,30458,20167,53368,57.0716534252736,"Ozaukee County (WI)",5.4,"$85,706"
775,55091,"Wisconsin","Pepin County",-3.39673913,-5.736137667,-9.359300805,0.9670511846,-15.515015922,-17.5251264174,2.1919716419,-5.0422358954,46.3,44.9,1.14,17.35,1.89,4.2,2.8,2228,1345,3746,59.4767752269087,"Pepin County (WI)",11.5,"$53,262"
776,55093,"Wisconsin","Pierce County",-1.447568575,2.8839573761,-2.095874053,6.7437262726,-17.435071605,6.0842410207,22.67391998,8.6500709788,36.9,35.7,1.59,27.45,3.59,4.5,3.4,11260,8380,21089,53.3927640001897,"Pierce County (WI)",8.1,"$70,086"
777,55095,"Wisconsin","Polk County",-4.353233831,1.1079820876,-2.010537992,1.3884228673,-16.765594974,-3.8673668681,9.4430381857,2.4502390346,45.3,43.8,1.37,19.51,3.71,6.5,3.5,13864,7568,22691,61.0991141862412,"Polk County (WI)",9.9,"$53,661"
778,55097,"Wisconsin","Portage County",0.0709587233,-2.495852064,-2.368491966,-3.335178326,-0.5327678289,-8.1285636327,2.7426347476,-7.546928684,36.7,35.7,2.9,29.2,5.96,5.9,3.1,17310,18524,38123,45.4056606248197,"Portage County (WI)",11.5,"$55,064"
